ObjectName,v1x,v1y,v1z,v2x,v2y,v2z,v3x,v3y,v3z
BlockPlatform1B,-408,49.9999,4744,92,49.9999,4744,92,49.9999,4769
BlockPlatform1B,-908,49.9999,4769,-408,49.9999,5319,-908,49.9999,5319
BlockPlatform1B,-908,49.9999,4769,-408,49.9999,4769,-408,49.9999,5319
BlockPlatform1B,-408,49.9999,4769,92,49.9999,5319,-408,49.9999,5319
BlockPlatform1B,-408,49.9999,4769,92,49.9999,4769,92,49.9999,5319
BlockPlatform1B,92,450.0001,5319,92,49.9999,5319,92,49.9999,5344
BlockPlatform1B,92,450.0001,5319,92,49.9999,5344,92,450.0001,5344
BlockPlatform1B,92,450.0001,4744,92,49.9999,4744,92,49.9999,4769
BlockPlatform1B,92,450.0001,4744,92,49.9999,4769,92,450.0001,4769
BlockPlatform1B,92,450.0001,4769,92,49.9999,4769,92,49.9999,5319
BlockPlatform1B,92,450.0001,4769,92,49.9999,5319,92,450.0001,5319
BlockPlatform1B,2571,450.0001,5344,3071,49.9999,5344,3071,450.0001,5344
BlockPlatform1B,2571,450.0001,5344,2571,49.9999,5344,3071,49.9999,5344
BlockPlatform1B,2071,450.0001,5344,2571,49.9999,5344,2571,450.0001,5344
BlockPlatform1B,2071,450.0001,5344,2071,49.9999,5344,2571,49.9999,5344
BlockPlatform1B,3071,450.0001,4769,3071,49.9999,4769,3071,49.9999,4744
BlockPlatform1B,3071,450.0001,4769,3071,49.9999,4744,3071,450.0001,4744
BlockPlatform1B,2571,49.9999,5319,3071,49.9999,5319,3071,49.9999,5344
BlockPlatform1B,2571,49.9999,5319,3071,49.9999,5344,2571,49.9999,5344
BlockPlatform1B,2071,49.9999,5319,2571,49.9999,5319,2571,49.9999,5344
BlockPlatform1B,2071,49.9999,5319,2571,49.9999,5344,2071,49.9999,5344
BlockPlatform1B,3071,450.0001,5344,3071,49.9999,5344,3071,49.9999,5319
BlockPlatform1B,3071,450.0001,5344,3071,49.9999,5319,3071,450.0001,5319
BlockPlatform1B,3071,450.0001,5319,3071,49.9999,5319,3071,49.9999,4769
BlockPlatform1B,3071,450.0001,5319,3071,49.9999,4769,3071,450.0001,4769
BlockPlatform1B,2571,49.9999,4744,3071,49.9999,4744,3071,49.9999,4769
BlockPlatform1B,2571,49.9999,4744,3071,49.9999,4769,2571,49.9999,4769
BlockPlatform1B,2071,49.9999,4744,2571,49.9999,4744,2571,49.9999,4769
BlockPlatform1B,2071,49.9999,4744,2571,49.9999,4769,2071,49.9999,4769
BlockPlatform1B,2571,49.9999,4769,3071,49.9999,4769,3071,49.9999,5319
BlockPlatform1B,2571,49.9999,4769,3071,49.9999,5319,2571,49.9999,5319
BlockPlatform1B,2071,49.9999,4769,2571,49.9999,4769,2571,49.9999,5319
BlockPlatform1B,2071,49.9999,4769,2571,49.9999,5319,2071,49.9999,5319
BlockPlatform1B,2571,450.0001,4744,2071,450.0001,4744,2071,450.0001,4769
BlockPlatform1B,2571,450.0001,4744,2071,450.0001,4769,2571,450.0001,4769
BlockPlatform1B,3071,450.0001,4744,2571,450.0001,4744,2571,450.0001,4769
BlockPlatform1B,3071,450.0001,4744,2571,450.0001,4769,3071,450.0001,4769
BlockPlatform1B,2571,450.0001,4769,2071,450.0001,4769,2071,450.0001,5319
BlockPlatform1B,2571,450.0001,4769,2071,450.0001,5319,2571,450.0001,5319
BlockPlatform1B,3071,450.0001,4769,2571,450.0001,4769,2571,450.0001,5319
BlockPlatform1B,3071,450.0001,4769,2571,450.0001,5319,3071,450.0001,5319
BlockPlatform1B,3071,450.0001,4744,3071,49.9999,4744,2571,49.9999,4744
BlockPlatform1B,3071,450.0001,4744,2571,49.9999,4744,2571,450.0001,4744
BlockPlatform1B,2571,450.0001,4744,2571,49.9999,4744,2071,49.9999,4744
BlockPlatform1B,2571,450.0001,4744,2071,49.9999,4744,2071,450.0001,4744
BlockPlatform1B,3071,450.0001,5319,2571,450.0001,5344,3071,450.0001,5344
BlockPlatform1B,3071,450.0001,5319,2571,450.0001,5319,2571,450.0001,5344
BlockPlatform1B,2571,450.0001,5319,2071,450.0001,5344,2571,450.0001,5344
BlockPlatform1B,2571,450.0001,5319,2071,450.0001,5319,2071,450.0001,5344
BlockPlatform1B,1071,450.0001,5319,1071,49.9999,5319,1071,49.9999,5344
BlockPlatform1B,1071,450.0001,5319,1071,49.9999,5344,1071,450.0001,5344
BlockPlatform1B,1571,450.0001,4744,1071,49.9999,4744,1071,450.0001,4744
BlockPlatform1B,1571,450.0001,4744,1571,49.9999,4744,1071,49.9999,4744
BlockPlatform1B,2071,450.0001,4744,1571,49.9999,4744,1571,450.0001,4744
BlockPlatform1B,2071,450.0001,4744,2071,49.9999,4744,1571,49.9999,4744
BlockPlatform1B,1571,450.0001,5319,1071,450.0001,5319,1071,450.0001,5344
BlockPlatform1B,1571,450.0001,5319,1071,450.0001,5344,1571,450.0001,5344
BlockPlatform1B,2071,450.0001,5319,1571,450.0001,5319,1571,450.0001,5344
BlockPlatform1B,2071,450.0001,5319,1571,450.0001,5344,2071,450.0001,5344
BlockPlatform1B,1071,450.0001,4744,1071,49.9999,4744,1071,49.9999,4769
BlockPlatform1B,1071,450.0001,4744,1071,49.9999,4769,1071,450.0001,4769
BlockPlatform1B,1071,450.0001,4769,1071,49.9999,4769,1071,49.9999,5319
BlockPlatform1B,1071,450.0001,4769,1071,49.9999,5319,1071,450.0001,5319
BlockPlatform1B,1571,450.0001,4744,1071,450.0001,4744,1071,450.0001,4769
BlockPlatform1B,1571,450.0001,4744,1071,450.0001,4769,1571,450.0001,4769
BlockPlatform1B,2071,450.0001,4744,1571,450.0001,4744,1571,450.0001,4769
BlockPlatform1B,2071,450.0001,4744,1571,450.0001,4769,2071,450.0001,4769
BlockPlatform1B,1571,450.0001,4769,1071,450.0001,4769,1071,450.0001,5319
BlockPlatform1B,1571,450.0001,4769,1071,450.0001,5319,1571,450.0001,5319
BlockPlatform1B,2071,450.0001,4769,1571,450.0001,4769,1571,450.0001,5319
BlockPlatform1B,2071,450.0001,4769,1571,450.0001,5319,2071,450.0001,5319
BlockPlatform1B,1071,450.0001,5344,1071,49.9999,5344,1571,49.9999,5344
BlockPlatform1B,1071,450.0001,5344,1571,49.9999,5344,1571,450.0001,5344
BlockPlatform1B,1571,450.0001,5344,1571,49.9999,5344,2071,49.9999,5344
BlockPlatform1B,1571,450.0001,5344,2071,49.9999,5344,2071,450.0001,5344
BlockPlatform1B,1071,49.9999,5319,1571,49.9999,5344,1071,49.9999,5344
BlockPlatform1B,1071,49.9999,5319,1571,49.9999,5319,1571,49.9999,5344
BlockPlatform1B,1571,49.9999,5319,2071,49.9999,5344,1571,49.9999,5344
BlockPlatform1B,1571,49.9999,5319,2071,49.9999,5319,2071,49.9999,5344
BlockPlatform1B,1071,49.9999,4744,1571,49.9999,4769,1071,49.9999,4769
BlockPlatform1B,1071,49.9999,4744,1571,49.9999,4744,1571,49.9999,4769
BlockPlatform1B,1571,49.9999,4744,2071,49.9999,4769,1571,49.9999,4769
BlockPlatform1B,1571,49.9999,4744,2071,49.9999,4744,2071,49.9999,4769
BlockPlatform1B,1071,49.9999,4769,1571,49.9999,5319,1071,49.9999,5319
BlockPlatform1B,1071,49.9999,4769,1571,49.9999,4769,1571,49.9999,5319
BlockPlatform1B,1571,49.9999,4769,2071,49.9999,5319,1571,49.9999,5319
BlockPlatform1B,1571,49.9999,4769,2071,49.9999,4769,2071,49.9999,5319
BlockPlatform1B,2071,450.0001,5319,2071,49.9999,5319,2071,49.9999,5344
BlockPlatform1B,2071,450.0001,5319,2071,49.9999,5344,2071,450.0001,5344
BlockPlatform1B,2071,450.0001,4744,2071,49.9999,4744,2071,49.9999,4769
BlockPlatform1B,2071,450.0001,4744,2071,49.9999,4769,2071,450.0001,4769
BlockPlatform1B,2071,450.0001,4769,2071,49.9999,4769,2071,49.9999,5319
BlockPlatform1B,2071,450.0001,4769,2071,49.9999,5319,2071,450.0001,5319
BlockPlatform1B,1544,850.0001,6793,2144,449.9999,6793,2144,850.0001,6793
BlockPlatform1B,1544,850.0001,6793,1544,449.9999,6793,2144,449.9999,6793
BlockPlatform1B,943.9999,850.0001,6793,1544,449.9999,6793,1544,850.0001,6793
BlockPlatform1B,943.9999,850.0001,6793,943.9999,449.9999,6793,1544,449.9999,6793
BlockPlatform1B,2144,850.0001,6218,2144,449.9999,6218,2144,449.9999,6193
BlockPlatform1B,2144,850.0001,6218,2144,449.9999,6193,2144,850.0001,6193
BlockPlatform1B,1544,449.9999,6768,2144,449.9999,6768,2144,449.9999,6793
BlockPlatform1B,1544,449.9999,6768,2144,449.9999,6793,1544,449.9999,6793
BlockPlatform1B,943.9999,449.9999,6768,1544,449.9999,6768,1544,449.9999,6793
BlockPlatform1B,943.9999,449.9999,6768,1544,449.9999,6793,943.9999,449.9999,6793
BlockPlatform1B,2144,850.0001,6793,2144,449.9999,6793,2144,449.9999,6768
BlockPlatform1B,2144,850.0001,6793,2144,449.9999,6768,2144,850.0001,6768
BlockPlatform1B,2144,850.0001,6768,2144,449.9999,6768,2144,449.9999,6218
BlockPlatform1B,2144,850.0001,6768,2144,449.9999,6218,2144,850.0001,6218
BlockPlatform1B,1544,449.9999,6193,2144,449.9999,6193,2144,449.9999,6218
BlockPlatform1B,1544,449.9999,6193,2144,449.9999,6218,1544,449.9999,6218
BlockPlatform1B,943.9999,449.9999,6193,1544,449.9999,6193,1544,449.9999,6218
BlockPlatform1B,943.9999,449.9999,6193,1544,449.9999,6218,943.9999,449.9999,6218
BlockPlatform1B,1544,449.9999,6218,2144,449.9999,6218,2144,449.9999,6768
BlockPlatform1B,1544,449.9999,6218,2144,449.9999,6768,1544,449.9999,6768
BlockPlatform1B,943.9999,449.9999,6218,1544,449.9999,6218,1544,449.9999,6768
BlockPlatform1B,943.9999,449.9999,6218,1544,449.9999,6768,943.9999,449.9999,6768
BlockPlatform1B,1544,850.0001,6193,943.9999,850.0001,6193,943.9999,850.0001,6218
BlockPlatform1B,1544,850.0001,6193,943.9999,850.0001,6218,1544,850.0001,6218
BlockPlatform1B,2144,850.0001,6193,1544,850.0001,6193,1544,850.0001,6218
BlockPlatform1B,2144,850.0001,6193,1544,850.0001,6218,2144,850.0001,6218
BlockPlatform1B,1544,850.0001,6218,943.9999,850.0001,6218,943.9999,850.0001,6768
BlockPlatform1B,1544,850.0001,6218,943.9999,850.0001,6768,1544,850.0001,6768
BlockPlatform1B,2144,850.0001,6218,1544,850.0001,6218,1544,850.0001,6768
BlockPlatform1B,2144,850.0001,6218,1544,850.0001,6768,2144,850.0001,6768
BlockPlatform1B,2144,850.0001,6193,2144,449.9999,6193,1544,449.9999,6193
BlockPlatform1B,2144,850.0001,6193,1544,449.9999,6193,1544,850.0001,6193
BlockPlatform1B,1544,850.0001,6193,1544,449.9999,6193,943.9999,449.9999,6193
BlockPlatform1B,1544,850.0001,6193,943.9999,449.9999,6193,943.9999,850.0001,6193
BlockPlatform1B,2144,850.0001,6768,1544,850.0001,6793,2144,850.0001,6793
BlockPlatform1B,2144,850.0001,6768,1544,850.0001,6768,1544,850.0001,6793
BlockPlatform1B,1544,850.0001,6768,943.9999,850.0001,6793,1544,850.0001,6793
BlockPlatform1B,1544,850.0001,6768,943.9999,850.0001,6768,943.9999,850.0001,6793
BlockPlatform1B,-256,850.0001,6768,-256,449.9999,6768,-256,449.9999,6793
BlockPlatform1B,-256,850.0001,6768,-256,449.9999,6793,-256,850.0001,6793
BlockPlatform1B,344,850.0001,6193,-256,449.9999,6193,-256,850.0001,6193
BlockPlatform1B,344,850.0001,6193,344,449.9999,6193,-256,449.9999,6193
BlockPlatform1B,943.9999,850.0001,6193,344,449.9999,6193,344,850.0001,6193
BlockPlatform1B,943.9999,850.0001,6193,943.9999,449.9999,6193,344,449.9999,6193
BlockPlatform1B,344,850.0001,6768,-256,850.0001,6768,-256,850.0001,6793
BlockPlatform1B,344,850.0001,6768,-256,850.0001,6793,344,850.0001,6793
BlockPlatform1B,943.9999,850.0001,6768,344,850.0001,6768,344,850.0001,6793
BlockPlatform1B,943.9999,850.0001,6768,344,850.0001,6793,943.9999,850.0001,6793
BlockPlatform1B,-256,850.0001,6193,-256,449.9999,6193,-256,449.9999,6218
BlockPlatform1B,-256,850.0001,6193,-256,449.9999,6218,-256,850.0001,6218
BlockPlatform1B,-256,850.0001,6218,-256,449.9999,6218,-256,449.9999,6768
BlockPlatform1B,-256,850.0001,6218,-256,449.9999,6768,-256,850.0001,6768
BlockPlatform1B,344,850.0001,6193,-256,850.0001,6193,-256,850.0001,6218
BlockPlatform1B,344,850.0001,6193,-256,850.0001,6218,344,850.0001,6218
BlockPlatform1B,943.9999,850.0001,6193,344,850.0001,6193,344,850.0001,6218
BlockPlatform1B,943.9999,850.0001,6193,344,850.0001,6218,943.9999,850.0001,6218
BlockPlatform1B,344,850.0001,6218,-256,850.0001,6218,-256,850.0001,6768
BlockPlatform1B,344,850.0001,6218,-256,850.0001,6768,344,850.0001,6768
BlockPlatform1B,943.9999,850.0001,6218,344,850.0001,6218,344,850.0001,6768
BlockPlatform1B,943.9999,850.0001,6218,344,850.0001,6768,943.9999,850.0001,6768
BlockPlatform1B,-256,850.0001,6793,-256,449.9999,6793,344,449.9999,6793
BlockPlatform1B,-256,850.0001,6793,344,449.9999,6793,344,850.0001,6793
BlockPlatform1B,344,850.0001,6793,344,449.9999,6793,943.9999,449.9999,6793
BlockPlatform1B,344,850.0001,6793,943.9999,449.9999,6793,943.9999,850.0001,6793
BlockPlatform1B,-256,449.9999,6768,344,449.9999,6793,-256,449.9999,6793
BlockPlatform1B,-256,449.9999,6768,344,449.9999,6768,344,449.9999,6793
BlockPlatform1B,344,449.9999,6768,943.9999,449.9999,6793,344,449.9999,6793
BlockPlatform1B,344,449.9999,6768,943.9999,449.9999,6768,943.9999,449.9999,6793
BlockPlatform1B,-256,449.9999,6193,344,449.9999,6218,-256,449.9999,6218
BlockPlatform1B,-256,449.9999,6193,344,449.9999,6193,344,449.9999,6218
BlockPlatform1B,344,449.9999,6193,943.9999,449.9999,6218,344,449.9999,6218
BlockPlatform1B,344,449.9999,6193,943.9999,449.9999,6193,943.9999,449.9999,6218
BlockPlatform1B,-256,449.9999,6218,344,449.9999,6768,-256,449.9999,6768
BlockPlatform1B,-256,449.9999,6218,344,449.9999,6218,344,449.9999,6768
BlockPlatform1B,344,449.9999,6218,943.9999,449.9999,6768,344,449.9999,6768
BlockPlatform1B,344,449.9999,6218,943.9999,449.9999,6218,943.9999,449.9999,6768
BlockPlatform1B,943.9999,850.0001,6768,943.9999,449.9999,6768,943.9999,449.9999,6793
BlockPlatform1B,943.9999,850.0001,6768,943.9999,449.9999,6793,943.9999,850.0001,6793
BlockPlatform1B,943.9999,850.0001,6193,943.9999,449.9999,6193,943.9999,449.9999,6218
BlockPlatform1B,943.9999,850.0001,6193,943.9999,449.9999,6218,943.9999,850.0001,6218
BlockPlatform1B,943.9999,850.0001,6218,943.9999,449.9999,6218,943.9999,449.9999,6768
BlockPlatform1B,943.9999,850.0001,6218,943.9999,449.9999,6768,943.9999,850.0001,6768
BlockPlatform1B,-753,850.0001,6793,-153,449.9999,6793,-153,850.0001,6793
BlockPlatform1B,-753,850.0001,6793,-753,449.9999,6793,-153,449.9999,6793
BlockPlatform1B,-1353,850.0001,6793,-753,449.9999,6793,-753,850.0001,6793
BlockPlatform1B,-1353,850.0001,6793,-1353,449.9999,6793,-753,449.9999,6793
BlockPlatform1B,-153,850.0001,6218,-153,449.9999,6218,-153,449.9999,6193
BlockPlatform1B,-153,850.0001,6218,-153,449.9999,6193,-153,850.0001,6193
BlockPlatform1B,-753,449.9999,6768,-153,449.9999,6768,-153,449.9999,6793
BlockPlatform1B,-753,449.9999,6768,-153,449.9999,6793,-753,449.9999,6793
BlockPlatform1B,-1353,449.9999,6768,-753,449.9999,6768,-753,449.9999,6793
BlockPlatform1B,-1353,449.9999,6768,-753,449.9999,6793,-1353,449.9999,6793
BlockPlatform1B,-153,850.0001,6793,-153,449.9999,6793,-153,449.9999,6768
BlockPlatform1B,-153,850.0001,6793,-153,449.9999,6768,-153,850.0001,6768
BlockPlatform1B,-153,850.0001,6768,-153,449.9999,6768,-153,449.9999,6218
BlockPlatform1B,-153,850.0001,6768,-153,449.9999,6218,-153,850.0001,6218
BlockPlatform1B,-753,449.9999,6193,-153,449.9999,6193,-153,449.9999,6218
BlockPlatform1B,-753,449.9999,6193,-153,449.9999,6218,-753,449.9999,6218
BlockPlatform1B,-1353,449.9999,6193,-753,449.9999,6193,-753,449.9999,6218
BlockPlatform1B,-1353,449.9999,6193,-753,449.9999,6218,-1353,449.9999,6218
BlockPlatform1B,-753,449.9999,6218,-153,449.9999,6218,-153,449.9999,6768
BlockPlatform1B,-753,449.9999,6218,-153,449.9999,6768,-753,449.9999,6768
BlockPlatform1B,-1353,449.9999,6218,-753,449.9999,6218,-753,449.9999,6768
BlockPlatform1B,-1353,449.9999,6218,-753,449.9999,6768,-1353,449.9999,6768
BlockPlatform1B,-753,850.0001,6193,-1353,850.0001,6193,-1353,850.0001,6218
BlockPlatform1B,-753,850.0001,6193,-1353,850.0001,6218,-753,850.0001,6218
BlockPlatform1B,-153,850.0001,6193,-753,850.0001,6193,-753,850.0001,6218
BlockPlatform1B,-153,850.0001,6193,-753,850.0001,6218,-153,850.0001,6218
BlockPlatform1B,-753,850.0001,6218,-1353,850.0001,6218,-1353,850.0001,6768
BlockPlatform1B,-753,850.0001,6218,-1353,850.0001,6768,-753,850.0001,6768
BlockPlatform1B,-153,850.0001,6218,-753,850.0001,6218,-753,850.0001,6768
BlockPlatform1B,-153,850.0001,6218,-753,850.0001,6768,-153,850.0001,6768
BlockPlatform1B,-153,850.0001,6193,-153,449.9999,6193,-753,449.9999,6193
BlockPlatform1B,-153,850.0001,6193,-753,449.9999,6193,-753,850.0001,6193
BlockPlatform1B,-753,850.0001,6193,-753,449.9999,6193,-1353,449.9999,6193
BlockPlatform1B,-753,850.0001,6193,-1353,449.9999,6193,-1353,850.0001,6193
BlockPlatform1B,-153,850.0001,6768,-753,850.0001,6793,-153,850.0001,6793
BlockPlatform1B,-153,850.0001,6768,-753,850.0001,6768,-753,850.0001,6793
BlockPlatform1B,-753,850.0001,6768,-1353,850.0001,6793,-753,850.0001,6793
BlockPlatform1B,-753,850.0001,6768,-1353,850.0001,6768,-1353,850.0001,6793
BlockPlatform1B,-2553,850.0001,6768,-2553,449.9999,6768,-2553,449.9999,6793
BlockPlatform1B,-2553,850.0001,6768,-2553,449.9999,6793,-2553,850.0001,6793
BlockPlatform1B,-1953,850.0001,6193,-2553,449.9999,6193,-2553,850.0001,6193
BlockPlatform1B,-1953,850.0001,6193,-1953,449.9999,6193,-2553,449.9999,6193
BlockPlatform1B,-1353,850.0001,6193,-1953,449.9999,6193,-1953,850.0001,6193
BlockPlatform1B,-1353,850.0001,6193,-1353,449.9999,6193,-1953,449.9999,6193
BlockPlatform1B,-1953,850.0001,6768,-2553,850.0001,6768,-2553,850.0001,6793
BlockPlatform1B,-1953,850.0001,6768,-2553,850.0001,6793,-1953,850.0001,6793
BlockPlatform1B,-1353,850.0001,6768,-1953,850.0001,6768,-1953,850.0001,6793
BlockPlatform1B,-1353,850.0001,6768,-1953,850.0001,6793,-1353,850.0001,6793
BlockPlatform1B,-2553,850.0001,6193,-2553,449.9999,6193,-2553,449.9999,6218
BlockPlatform1B,-2553,850.0001,6193,-2553,449.9999,6218,-2553,850.0001,6218
BlockPlatform1B,-2553,850.0001,6218,-2553,449.9999,6218,-2553,449.9999,6768
BlockPlatform1B,-2553,850.0001,6218,-2553,449.9999,6768,-2553,850.0001,6768
BlockPlatform1B,-1953,850.0001,6193,-2553,850.0001,6193,-2553,850.0001,6218
BlockPlatform1B,-1953,850.0001,6193,-2553,850.0001,6218,-1953,850.0001,6218
BlockPlatform1B,-1353,850.0001,6193,-1953,850.0001,6193,-1953,850.0001,6218
BlockPlatform1B,-1353,850.0001,6193,-1953,850.0001,6218,-1353,850.0001,6218
BlockPlatform1B,-1953,850.0001,6218,-2553,850.0001,6218,-2553,850.0001,6768
BlockPlatform1B,-1953,850.0001,6218,-2553,850.0001,6768,-1953,850.0001,6768
BlockPlatform1B,-1353,850.0001,6218,-1953,850.0001,6218,-1953,850.0001,6768
BlockPlatform1B,-1353,850.0001,6218,-1953,850.0001,6768,-1353,850.0001,6768
BlockPlatform1B,-2553,850.0001,6793,-2553,449.9999,6793,-1953,449.9999,6793
BlockPlatform1B,-2553,850.0001,6793,-1953,449.9999,6793,-1953,850.0001,6793
BlockPlatform1B,-1953,850.0001,6793,-1953,449.9999,6793,-1353,449.9999,6793
BlockPlatform1B,-1953,850.0001,6793,-1353,449.9999,6793,-1353,850.0001,6793
BlockPlatform1B,-2553,449.9999,6768,-1953,449.9999,6793,-2553,449.9999,6793
BlockPlatform1B,-2553,449.9999,6768,-1953,449.9999,6768,-1953,449.9999,6793
BlockPlatform1B,-1953,449.9999,6768,-1353,449.9999,6793,-1953,449.9999,6793
BlockPlatform1B,-1953,449.9999,6768,-1353,449.9999,6768,-1353,449.9999,6793
BlockPlatform1B,-2553,449.9999,6193,-1953,449.9999,6218,-2553,449.9999,6218
BlockPlatform1B,-2553,449.9999,6193,-1953,449.9999,6193,-1953,449.9999,6218
BlockPlatform1B,-1953,449.9999,6193,-1353,449.9999,6218,-1953,449.9999,6218
BlockPlatform1B,-1953,449.9999,6193,-1353,449.9999,6193,-1353,449.9999,6218
BlockPlatform1B,-2553,449.9999,6218,-1953,449.9999,6768,-2553,449.9999,6768
BlockPlatform1B,-2553,449.9999,6218,-1953,449.9999,6218,-1953,449.9999,6768
BlockPlatform1B,-1953,449.9999,6218,-1353,449.9999,6768,-1953,449.9999,6768
